# k=10 a=1 N=25 h=1.0000000000000001e-05 scheme=centered
# theta Re(fd) Im(fd) Re(exact) Im(exact) abs_error
0.062831853071795868 -9.7429069352783504 -17.551352055600322 -9.7429069441951857 -17.551352087160804 3.2795944713879275e-08
0.18849555921538758 -6.7313349238262701 -18.591889830141259 -6.731334943019573 -18.591889855188612 3.1555550258353973e-08
0.31415926535897931 -0.5919560855549566 -19.168742131565189 -0.59195606459571348 -19.168742167344966 4.1466641294782413e-08
0.43982297150257105 7.7685307470265466 -16.574017498868773 7.7685307316748995 -16.574017509606573 1.8734284508961824e-08
0.56548667764616278 14.930090797310445 -8.4915335150093085 14.930090848980122 -8.4915335361195066 5.5815731962532645e-08
0.69115038378975446 15.386766468904188 3.7012327375185445 15.386766441202294 3.7012327540146037 3.2241509053302543e-08
0.81681408993334625 6.265200312371987 12.850030052108384 6.2652003667993537 12.850030046447069 5.4721008065579964e-08
0.94247779607693782 -6.5432369781681645 10.813980286197843 -6.5432370343452524 10.813980305846343 5.9514105409528647e-08
1.0681415022205298 -10.885636727469421 -0.82590838198504091 -10.885636669362826 -0.82590839122317983 5.8836379934479917e-08
1.1938052083641213 -2.7235421353299922 -8.7821145641875376 -2.7235422045733233 -8.7821145534240372 7.0074901616179949e-08
1.3194689145077132 6.231163735570532 -4.2448551588081251 6.2311638015992106 -4.244855168492057 6.6735035209096584e-08
1.4451326206513047 4.4310526998603272 4.0625456047160835 4.4310526296768469 4.0625456043335966 7.0184522594321001e-08
1.5707963267948966 -2.4967398316921852 3.9323629586509554 -2.4967397554559603 3.9323629588362206 7.6236449998812155e-08
1.6964600329384882 -3.1842317500002655 -1.4697201661861834 -3.1842318209119722 -1.469720166270523 7.0911756883935402e-08
1.8221237390820801 0.83712708759953169 -2.4288085845369789 0.83712715387529124 -2.4288085767638692 6.6730034752956578e-08
1.9477874452256716 1.7733483304527284 0.46176307271217348 1.7733482641714979 0.46176306045675181 6.7404724445938778e-08
2.0734511513692637 -0.24631352319032238 1.254190979721459 -0.24631346060958131 1.2541909913433114 6.3650739228211413e-08
2.1991148575128552 -0.86255430892800955 -0.12215798942949439 -0.86255436372225447 -0.12215800174846327 5.6161964623308529e-08
2.3247785636564471 0.056577495860521403 -0.58392415273611498 0.056577543875160258 -0.58392413854938063 5.0066645341003775e-08
2.4504422698000385 0.3851697960063904 0.01584165835177842 0.38516975392218938 0.015841644385982564 4.4340990390428227e-08
2.57610597594363 -0.0040598530592905746 0.25620880081955733 -0.0040598181922444562 0.25620881283792796 3.6880240477389543e-08
2.7017696820872219 -0.16128020157157863 0.015107239581535479 -0.16128022847134066 0.015107229557401109 2.8706801756352793e-08
2.8274333882308138 -0.00034479730737224651 -0.11073817842779941 -0.00034477812473857809 -0.11073817059622774 2.0719723677272577e-08
2.9530970943744057 0.061704077869428879 -0.028214175301632945 0.061704066056262115 -0.028214180037644403 1.2727164394716101e-08
3.0787608005179972 -0.017663069712403612 0.051059502925721027 -0.017663065737023694 0.051059504561467392 4.2987569900097903e-09
3.2044245066615891 -0.017663069690199151 0.051059502914618797 -0.017663065737027046 0.051059504561471486 4.2824868331209011e-09
3.330088212805181 0.061704077719548771 -0.028214175259999582 0.061704066056262011 -0.028214180037643893 1.2603893970215699e-08
3.4557519189487724 -0.00034479733512782213 -0.11073817833412435 -0.00034477812474105398 -0.11073817059622776 2.0710239095158346e-08
3.5814156250923639 -0.1612802015604764 0.015107239587086594 -0.16128022847133783 0.01510722955741272 2.8719136839948335e-08
3.7070793312359558 -0.0040598530592905746 0.25620880081400621 -0.0040598181922482822 0.25620881283792918 3.6882046604998709e-08
3.8327430373795477 0.38516979617431163 0.015841658312920615 0.38516975392218716 0.015841644385985041 4.448821817455439e-08
3.9584067435231396 0.05657749598819705 -0.58392415287489285 0.056577543875161548 -0.58392413854938008 4.9983814231423013e-08
4.0840704496667311 -0.86255430898907182 -0.12215798963211009 -0.86255436372225192 -0.12215800174846753 5.6058247575037229e-08
4.209734155810323 -0.24631352339085641 1.2541909796548456 -0.24631346060958131 1.2541909913433114 6.3860071517335176e-08
4.3353978619539149 1.7733483304527284 0.46176307271217348 1.7733482641714979 0.46176306045675181 6.7404724445938778e-08
4.4610615680975068 0.83712708761618504 -2.4288085845203256 0.83712715387527981 -2.4288085767638723 6.671154477601197e-08
4.5867252742410978 -3.1842317499114476 -1.4697201661528767 -3.1842318209119664 -1.4697201662705437 7.1000616300485532e-08
4.7123889803846897 -2.4967398316921852 3.9323629586509474 -2.4967397554559714 3.9323629588362117 7.6236438894456293e-08
4.8380526865282816 4.4310526999102873 4.0625456047826969 4.4310526296768389 4.062545604333601 7.023488420941845e-08
4.9637163926718735 6.2311637355594298 -4.2448551587914718 6.2311638015992026 -4.2448551684920774 6.6748433213060053e-08
5.0893800988154645 -2.7235421353410945 -8.7821145642374976 -2.7235422045732611 -8.7821145534240532 7.0071559710566419e-08
5.2150438049590573 -10.885636727390319 -0.82590838197393868 -10.885636669362844 -0.82590839122311521 5.8759978298497042e-08
5.3407075111026483 -6.5432369781626134 10.813980286120128 -6.5432370343452932 10.813980305846311 5.954507388436623e-08
5.4663712172462393 6.2652003124219471 12.850030052213855 6.2652003667992746 12.850030046447101 5.468225674843654e-08
5.5920349233898321 15.386766468904188 3.7012327375185445 15.386766441202294 3.7012327540146037 3.2241509053302543e-08
5.7176986295334231 14.930090797232729 -8.4915335149426951 14.930090848980152 -8.4915335361194355 5.5912879123716723e-08
5.843362335677015 7.7685307470431999 -16.574017498860449 7.7685307316749226 -16.574017509606559 1.8752675091951135e-08
5.9690260418206069 -0.59195608556050772 -19.168742131576987 -0.59195606459572492 -19.168742167344956 4.1459253042769233e-08
6.0946897479641988 -6.731334923820719 -18.591889830152361 -6.7313349430195704 -18.591889855188601 3.1550106112446643e-08
6.2203534541077907 -9.7429069352839015 -17.551352055594769 -9.7429069441951892 -17.551352087160815 3.2799791075888261e-08
