# k=1000 a=1 N=1100 h=0.10000000000000001 scheme=centered
# theta Re(fd) Im(fd) Re(exact) Im(exact) abs_error
0.15707963267948966 -159138234252.65796 -205130270501.46042 -929.96194981773658 -332.71960667382081 259621657502.93143
0.47123889803846897 -148556854083.36493 -224712659354.52292 832.7604826233985 -316.87430638993152 269378763591.97519
0.78539816339744828 -116601185053.85938 -272915169357.32199 171.93318074528935 685.90302697916331 296780266250.6084
1.0995574287564276 -11487101299.362234 -371960786759.05487 -454.100257626619 8.9550602931977217 372138120029.25226
1.4137166941154069 2111598114070568.8 1367016109955549 122.66068798214677 -118.13287673682481 2515468075771225
1.727875959474386 2180795612402208.8 -1391509346843640.8 -81.208434876354417 -120.86460526617253 2586922450601478.5
2.0420352248333655 -1077362808835.1112 1755912194613.9919 453.69048280933083 13.764669583521851 2060082099816.5208
2.3561944901923448 -111651795658.80762 262326477741.81036 -173.86739813518309 685.39761284296537 285098761834.98157
2.6703537555513241 -148572401527.50031 224785730342.39871 -832.30817608041366 -318.04988849230926 269448293661.1113
2.9845130209103035 -159138242583.2536 205129795631.49496 930.3051877805118 -331.75369746688466 259621289074.11417
