# k=10 a=1 N=25 h=0.001 scheme=centered
# theta Re(fd) Im(fd) Re(exact) Im(exact) abs_error
0.062831853071795868 4.4796818202865181 9.0715346936775525 4.4797220418311703 9.0716929114668563 0.00016325024197958699
0.18849555921538758 2.9233597883783768 9.5369984461746995 2.9233746597901709 9.5371528199323059 0.00015508841325601673
0.31415926535897931 -0.22289984634843441 9.6930150799510386 -0.22292831765873306 9.6931517753481842 0.00013962896229258466
0.43982297150257105 -4.4416384892486667 8.1594435667887151 -4.4417097648023303 8.1595382393343243 0.00011850356721291694
0.56548667764616278 -7.9108411615662062 3.7989174345821608 -7.9109289140825148 3.7989509945486843 9.3950920546545926e-05
0.69115038378975446 -7.7667683431529717 -2.558541393741065 -7.7668343612008988 -2.5585603520378797 6.8686240763420891e-05
0.81681408993334625 -2.6157056160024394 -7.0584593446462174 -2.6157330405841464 -7.0584963589450442 4.6066972978938455e-05
0.94247779607693782 4.2254587800761296 -5.4123720740531507 4.2254551262085753 -5.4124029705351289 3.1111787906394656e-05
1.0681415022205298 6.094697349412689 1.3315561882704663 6.0947069290246612 1.3315286819316186 2.9126751318040939e-05
1.1938052083641213 0.8319459427326148 5.6240369970184663 0.83197746405788431 5.6240215138909697 3.5118672865313006e-05
1.3194689145077132 -4.7168835490272727 2.2721378719528507 -4.716850300988745 2.2721613612045899 4.0708439090759185e-05
1.4451326206513047 -3.2403375557190084 -3.6713487002515977 -3.2403492464014083 -3.6713075316648034 4.2796315187319591e-05
1.5707963267948966 2.4967807947285925 -3.9323613290888382 2.4967398276023105 -3.9323629588362183 4.0999530635453266e-05
1.6964600329384882 4.3749390938803145 1.0785181453772386 4.3749352041874081 1.0784820936017345 3.6261001474027562e-05
1.8221237390820801 0.6771556153657432 4.4015067465621449 0.67718634673517075 4.401502384051339 3.1039467898539242e-05
1.9477874452256716 -3.6649151468416408 2.6963004812718405 -3.6649130046869294 2.6963299790763289 2.9575484720300299e-05
2.0734511513692637 -4.5445813129972725 -1.7598147627035376 -4.5446162797285821 -1.7598112820517606 3.5139539485689246e-05
2.1991148575128552 -1.4552099639102423 -5.2793766244609577 -1.4552275444144374 -5.2794193335627408 4.6185944862897002e-05
2.3247785636564471 3.5928532781855926 -5.2075612110410452 3.5928897823400536 -5.2076095489526546 6.0573154050874485e-05
2.4504422698000385 7.2346846595990888 -1.1585080331631969 7.2347623260791973 -1.1585140463627082 7.7898913348081592e-05
2.57610597594363 7.0231419026999804 4.4363164296875031 7.0232217530898504 4.4363737287328746 9.8281561662830777e-05
2.7017696820872219 3.488056994544908 8.3992593828375597 3.4881011953439325 8.3993720407148356 0.00012101862644529981
2.8274333882308138 -0.81452886823379922 9.5861863763537158 -0.8145396041297196 9.5863285625930121 0.00014259097484215486
2.9530970943744057 -3.8696038686589218 9.0828048930957088 -3.8696643492856535 9.0829512152939511 0.00015832906210899551
3.0787608005179972 -5.2454336443019667 8.4284588598860228 -5.2455218366269873 8.4285996711324938 0.00016614961127021623
3.2044245066615891 -5.2454336443019667 8.4284588598858559 -5.2455218366269909 8.4285996711324902 0.00016614961141060401
3.330088212805181 -3.8696038686589218 9.0828048930957088 -3.8696643492856393 9.0829512152939582 0.00015832906211013365
3.4557519189487724 -0.81452886823363269 9.5861863763528969 -0.8145396041297327 9.5863285625930121 0.00014259097567225591
3.5814156250923639 3.4880569945450191 8.3992593828374478 3.4881011953438827 8.3993720407148498 0.00012101862650399185
3.7070793312359558 7.0231419027000914 4.43631642968767 7.0232217530898389 4.4363737287329128 9.8281561488164655e-05
3.8327430373795477 7.2346846595986305 -1.1585080331625308 7.2347623260792071 -1.1585140463626979 7.7898913865386988e-05
3.9584067435231396 3.5928532781842604 -5.2075612110393799 3.5928897823400581 -5.207609548952651 6.0573156182552769e-05
4.0840704496667311 -1.4552099639106308 -5.279376624462512 -1.4552275444144143 -5.2794193335627506 4.618594327792582e-05
4.209734155810323 -4.5445813129949064 -1.759814762702816 -4.5446162797285821 -1.7598112820517606 3.5139541768680011e-05
4.3353978619539149 -3.6649151468416408 2.6963004812718405 -3.6649130046869294 2.6963299790763289 2.9575484720300299e-05
4.4610615680975068 0.67715561536579871 4.401506746562089 0.67718634673518652 4.4015023840513345 3.1039467851947584e-05
4.5867252742410978 4.3749390938806476 1.0785181453775161 4.3749352041874046 1.0784820936017516 3.6261001769091998e-05
4.7123889803846897 2.4967807947285925 -3.9323613290888328 2.4967398276023212 -3.9323629588362126 4.0999530624785896e-05
4.8380526865282816 -3.2403375557186198 -3.6713487002510425 -3.2403492464014003 -3.6713075316648087 4.2796314752159356e-05
4.9637163926718735 -4.7168835490273286 2.2721378719528507 -4.7168503009887388 2.2721613612046005 4.0708439147687558e-05
5.0893800988154645 0.83194594273267031 5.6240369970184112 0.83197746405784601 5.6240215138909715 3.5118672756047754e-05
5.2150438049590573 6.0946973494127032 1.3315561882702998 6.0947069290246718 1.3315286819315804 2.9126751195670746e-05
5.3407075111026483 4.2254587800764076 -5.4123720740536232 4.2254551262085984 -5.4124029705351102 3.1111787448568151e-05
5.4663712172462393 -2.6157056160019954 -7.0584593446456063 -2.6157330405841028 -7.058496358945054 4.6066973716240168e-05
5.5920349233898321 -7.7667683431529717 -2.558541393741065 -7.7668343612008988 -2.5585603520378797 6.8686240763420891e-05
5.7176986295334231 -7.9108411615662622 3.7989174345821608 -7.9109289140825316 3.798950994548647 9.3950920496719287e-05
5.843362335677015 -4.4416384892489997 8.1594435667894096 -4.4417097648023427 8.1595382393343137 0.00011850356645667283
5.9690260418206069 -0.22289984634876747 9.693015079950122 -0.22292831765872992 9.6931517753481842 0.00013962896312137309
6.0946897479641988 2.9233597883781548 9.5369984461739215 2.9233746597901678 9.5371528199323059 0.00015508841405146949
6.2203534541077907 4.4796818202866291 9.0715346936776076 4.4797220418311694 9.0716929114668545 0.00016325024189692337
