# k=1000 a=1 N=1100 h=1e-08 scheme=centered
# theta Re(fd) Im(fd) Re(exact) Im(exact) abs_error
0.15707963267948966 -929.96194757943852 -332.71960552805348 -929.96194981773658 -332.71960667382081 2.5145100919419147e-06
0.47123889803846897 832.76048033209531 -316.87430568916318 832.7604826233985 -316.87430638993152 2.3960689834101728e-06
0.78539816339744828 171.93317989883104 685.90303175797283 171.93318074528935 685.90302697916331 4.8531960616433084e-06
1.0995574287564276 -454.10026187475 8.9550603321608691 -454.100257626619 8.9550602931977217 4.2483096840586033e-06
1.4137166941154069 122.66068756816573 -118.13287645323634 122.66068798214677 -118.13287673682481 5.0179948888726654e-07
1.727875959474386 -81.208435004365143 -120.86460536853139 -81.208434876354417 -120.86460526617253 1.6390265654098706e-07
2.0420352248333655 453.69048057332384 13.764669531957097 453.69048280933083 13.764669583521851 2.2366014826481538e-06
2.3561944901923448 -173.86739838975984 685.39761434588399 -173.86739813518309 685.39761284296537 1.5243272953172072e-06
2.6703537555513241 -832.3081784944452 -318.04988941952496 -832.30817608041366 -318.04988849230926 2.585977035612175e-06
2.9845130209103035 930.30519070780304 -331.75369837379344 930.3051877805118 -331.75369746688466 3.0645582891173539e-06
