# k=10 a=1 N=25 h=1e-08 scheme=centered
# theta Re(fd) Im(fd) Re(exact) Im(exact) abs_error
0.062831853071795868 4.4797220044578978 9.071692835815881 4.4797220418311703 9.0716929114668563 8.4379094293014135e-08
0.18849555921538758 2.9233746645651593 9.537152761973644 2.9233746597901709 9.5371528199323059 5.8155025578274077e-08
0.31415926535897931 -0.22292830914594219 9.6931517923337651 -0.22292831765873306 9.6931517753481842 1.8999409679626879e-08
0.43982297150257105 -4.4417097333493416 8.1595381978827319 -4.4417097648023303 8.1595382393343243 5.203388325336396e-08
0.56548667764616278 -7.9109288841916481 3.7989509649172248 -7.9109289140825148 3.7989509945486843 4.2089040175774901e-08
0.69115038378975446 -7.766834367317621 -2.5585603691258285 -7.7668343612008988 -2.5585603520378797 1.8149718628741261e-08
0.81681408993334625 -2.6157330523801647 -7.0584963873798756 -2.6157330405841464 -7.0584963589450442 3.0784503979104731e-08
0.94247779607693782 4.2254551413378749 -5.4124030063329442 4.2254551262085753 -5.4124029705351289 3.8863598546660202e-08
1.0681415022205298 6.0947068981909158 1.3315286762072276 6.0947069290246612 1.3315286819316186 3.1360620262443878e-08
1.1938052083641213 0.83197745359697706 5.624021542915969 0.83197746405788431 5.6240215138909697 3.0852571440303963e-08
1.3194689145077132 -4.7168503436445519 2.2721613812670682 -4.716850300988745 2.2721613612045899 4.7138316670288713e-08
1.4451326206513047 -3.2403492528088051 -3.6713075246552762 -3.2403492464014083 -3.6713075316648034 9.4967471012618369e-09
1.5707963267948966 2.4967398204456259 -3.9323629778507883 2.4967398276023105 -3.9323629588362183 2.0316791167463736e-08
1.6964600329384882 4.3749351891220201 1.0784820703158005 4.3749352041874081 1.0784820936017345 2.7734466689452015e-08
1.8221237390820801 0.67718635143876327 4.4015023736854175 0.67718634673517075 4.401502384051339 1.1383150273683032e-08
1.9477874452256716 -3.6649130175092637 2.6963299981641597 -3.6649130046869294 2.6963299790763289 2.2994728622398927e-08
2.0734511513692637 -4.5446163075835155 -1.7598112578287584 -4.5446162797285821 -1.7598112820517606 3.6914105131692235e-08
2.1991148575128552 -1.4552275606760645 -5.2794193489136276 -1.4552275444144374 -5.2794193335627408 2.2362697574598193e-08
2.3247785636564471 3.5928897745840516 -5.2076095879982631 3.5928897823400536 -5.2076095489526546 3.9808480415896647e-08
2.4504422698000385 7.2347622878665696 -1.1585140624603696 7.2347623260791973 -1.1585140463627082 4.1464920370401541e-08
2.57610597594363 7.0232217763699367 4.4363737239372369 7.0232217530898504 4.4363737287328746 2.376889898362019e-08
2.7017696820872219 3.4881012245246978 8.3993720534358829 3.4881011953439325 8.3993720407148356 3.1833034917520695e-08
2.8274333882308138 -0.81453960243393908 9.5863285851094382 -0.8145396041297196 9.5863285625930121 2.2580192956186598e-08
2.9530970943744057 -3.8696643334112935 9.08295116897051 -3.8696643492856535 9.0829512152939511 4.8967912970915219e-08
3.0787608005179972 -5.2455217836033796 8.4285996071464808 -5.2455218366269873 8.4285996711324938 8.3100618694238661e-08
3.2044245066615891 -5.2455217891544947 8.4285996071464808 -5.2455218366269909 8.4285996711324902 7.9673378789095069e-08
3.330088212805181 -3.8696643445135237 9.0829512494616793 -3.8696643492856393 9.0829512152939582 3.4499365967702112e-08
3.4557519189487724 -0.81453958578059371 9.5863285885788851 -0.8145396041297327 9.5863285625930121 3.1811263690168488e-08
3.5814156250923639 3.4881012189735827 8.3993720673136707 3.4881011953438827 8.3993720407148498 3.5578926282422166e-08
3.7070793312359558 7.023221787472167 4.4363737294883521 7.0232217530898389 4.4363737287329128 3.4390626248545989e-08
3.8327430373795477 7.2347623433777208 -1.1585140846648301 7.2347623260792071 -1.1585140463626979 4.2027275705911754e-08
3.9584067435231396 3.5928897468284759 -5.2076095435893421 3.5928897823400581 -5.207609548952651 3.5914308389030816e-08
4.0840704496667311 -1.4552275495738343 -5.2794193322602823 -1.4552275444144143 -5.2794193335627506 5.3212816667953173e-09
4.209734155810323 -4.5446163075835155 -1.7598112578287584 -4.5446162797285821 -1.7598112820517606 3.6914105131692235e-08
4.3353978619539149 -3.6649130175092637 2.6963299981641597 -3.6649130046869294 2.6963299790763289 2.2994728622398927e-08
4.4610615680975068 0.67718635698987839 4.4015023903387629 0.67718634673518652 4.4015023840513345 1.2028734794132348e-08
4.5867252742410978 4.3749352224287108 1.0784820869691458 4.3749352041874046 1.0784820936017516 1.9409706672997679e-08
4.7123889803846897 2.4967398204456259 -3.9323629778507829 2.4967398276023212 -3.9323629588362126 2.0316795337471019e-08
4.8380526865282816 -3.2403492417065749 -3.6713074802463552 -3.2403492464014003 -3.6713075316648087 5.1632342049489136e-08
4.9637163926718735 -4.7168503436445519 2.2721613757159531 -4.7168503009887388 2.2721613612046005 4.5056606006157325e-08
5.0893800988154645 0.83197744804586193 5.6240215262626236 0.83197746405784601 5.6240215138909715 2.0234658652222337e-08
5.2150438049590573 6.0947069398242792 1.3315286706561125 6.0947069290246718 1.3315286819315804 1.5613061738604384e-08
5.3407075111026483 4.2254551302356447 -5.412402925841775 4.2254551262085984 -5.4124029705351102 4.4874394900929133e-08
5.4663712172462393 -2.6157330301757042 -7.0584963207664941 -2.6157330405841028 -7.058496358945054 3.9571924325631402e-08
5.5920349233898321 -7.766834367317621 -2.5585603691258285 -7.7668343612008988 -2.5585603520378797 1.8149718628741261e-08
5.7176986295334231 -7.9109289563561447 3.7989510204283761 -7.9109289140825316 3.798950994548647 4.9566306450725402e-08
5.843362335677015 -4.4417097777582626 8.1595382728227861 -4.4417097648023427 8.1595382393343137 3.5907292387414856e-08
5.9690260418206069 -0.22292831469705732 9.6931518062115529 -0.22292831765872992 9.6931517753481842 3.1005145301571822e-08
6.0946897479641988 2.9233746645651593 9.5371527508714138 2.9233746597901678 9.5371528199323059 6.9225770951470667e-08
