# k=100 a=1 N=120 h=0.01 scheme=centered
# theta Re(fd) Im(fd) Re(exact) Im(exact) abs_error
0.15707963267948966 -163.81279341675196 -32.327349671790358 -193.7498645105812 -38.574995095590204 30.582042100201775
0.47123889803846897 140.6978863886367 66.403896553375972 161.12085016782405 76.204544755170687 22.652817809300018
0.78539816339744828 130.07640565890904 -1.2803233394105273 141.55806580597266 -1.5463940026235126 11.484742632314038
1.0995574287564276 86.996114852218014 18.014942126622547 90.079831335861499 18.213264359369141 3.0900872252245786
1.4137166941154069 12.240844873263507 -38.498283620041875 11.80143394973244 -38.631509664708652 0.45916352065030125
1.727875959474386 8.3801490870475561 -4.2045909204989815 8.1821326791476388 -4.3118428595660054 0.22519652801769185
2.0420352248333655 0.6678300224402467 0.94802415861263145 0.68133430165176556 0.9177290839215182 0.033168616304615289
2.3561944901923448 -0.07970847757742261 0.0797243037840345 -0.076649025801798526 0.081276974218735087 0.0034308935638055964
2.6703537555513241 -0.0092010303676365313 -0.0050464410748060629 -0.0094724442040054306 -0.0041175574429159643 0.00096772427486646411
2.9845130209103035 8.3819406127005891e-05 -0.00024769860320628112 -0.00025688802026648709 0.00035366309634429717 0.00069117106716502352
