# k=100 a=1 N=110 h=1e-08 scheme=centered
# theta Re(fd) Im(fd) Re(exact) Im(exact) abs_error
0.15707963267948966 -193.73176206316512 -38.566085830415986 -193.71263884578761 -38.557356877445073 0.021021228861224508
0.47123889803846897 161.06728964460081 76.179341812476764 161.00808560266148 76.149103046629222 0.066479331689900195
0.78539816339744828 141.65313900645071 -1.4846191553896659 141.75633742197567 -1.4165723120278448 0.12361345338744482
1.0995574287564276 89.952131042403408 18.080945990428532 89.814920342889138 17.933066620972902 0.20173022572681093
1.4137166941154069 11.877091327106015 -38.3826340183413 11.958919294989117 -38.112150181393815 0.28259037913154661
1.727875959474386 8.2574142024061103 -4.5607490402332918 8.3392421232506049 -4.8312329116008463 0.28259039845633943
2.0420352248333655 0.55395829728910329 1.050124404100572 0.41674754894666821 1.1980037963192798 0.20173027562481907
2.3561944901923448 0.018182958784473957 0.019412604856938742 0.1213827383202918 -0.048634211350503526 0.12361457718331942
2.6703537555513241 -0.062889188301440413 0.021153701013076898 -0.12209308060993726 0.051392400205446824 0.066479168115453471
2.9845130209103035 0.017798187923467879 -0.0085808582461766036 0.036921149128287381 -0.017309715297645821 0.02102095598839443
