# k=100 a=1 N=120 h=0.10000000000000001 scheme=centered
# theta Re(fd) Im(fd) Re(exact) Im(exact) abs_error
0.15707963267948966 -4.0332410873723079 -1.7699919730331948 96.783090352501375 19.79154669372031 103.09622997312933
0.47123889803846897 -5.009614247336736 -2.4604536404351753 -80.30858514306108 -38.678435204993114 83.556431269925596
0.78539816339744828 -3.0934653408973376 -6.2446823997072505 -70.869320489560835 -0.21082338839953751 68.043912260399566
1.0995574287564276 -7.8004007541067111 29.438276473144256 -45.218174258729562 -11.248106311610282 55.27631968710314
1.4137166941154069 -65.833479623756617 79.513664825966103 -10.792330568964893 23.020311984875196 78.873487335731483
1.727875959474386 -53.597663666269305 -26.562622197753214 -7.1730292983795421 19.923040539399302 65.697515297799058
2.0420352248333655 -3.4396792400265874 -4.6075435033956191 44.180322775480363 -7.8828871316810165 47.732509548946155
2.3561944901923448 7.7141054504941531 0.55707027136036813 70.765394342214293 1.675940416803531 63.061215507707395
2.6703537555513241 4.4868401384553867 -2.1230470060884512 80.821737468966631 -37.521991992736133 84.143341130640877
2.9845130209103035 4.3476340359898291 -0.94097114343173915 -96.966517270059271 18.783094738775425 103.21625855353729
