# k=10 a=1 N=50 h=0.0001 scheme=centered
# theta Re(fd) Im(fd) Re(exact) Im(exact) abs_error
0.031415926535897934 -10.018875690960826 -17.428025392322578 -0.52793942911021741 -4.3233512765657265 16.180554836182175
0.094247779607693788 -9.2800673201576256 -17.747116312284426 -0.55484351379354957 -4.348732705940626 15.988940356818043
0.15707963267948966 -7.7781887709493791 -18.291090759253169 -0.60610946261363452 -4.4027707750049423 15.630871811576167
0.21991148575128552 -5.4844071291215712 -18.870430268861369 -0.67602786073268584 -4.4915692071367692 15.161535430854352
0.28274333882308139 -2.4036951524925021 -19.203638245370442 -0.75459008739764488 -4.6230073348441545 14.673593468019897
0.34557519189487723 1.3719836668973917 -18.935180548773893 -0.82613493155231765 -4.8048047815337771 14.300323237474641
0.40840704496667313 5.6055182834924278 -17.680335911984397 -0.86830718192446343 -5.0414141986727232 14.200449226411873
0.47123889803846891 9.870091030603211 -15.10639325295382 -0.85217333589395472 -5.3296279106613893 14.510413285062054
0.53407075111026492 13.545441153062221 -11.04907513918063 -0.74462047032390044 -5.65324176768216 15.274844646448924
0.59690260418206065 15.884859094708879 -5.6438774602896036 -0.51421357196797879 -5.9779067787802003 16.402474200941739
0.6597344572538566 16.171771351548049 0.57210615221847672 -0.14120910692669844 -6.2483246324862556 17.681391560833866
0.72256631032565233 13.954310572843186 6.6507610971539011 0.36887830528713583 -6.3908671327242681 18.832101231214438
0.78539816339744828 9.2991751145560233 11.375232365731236 0.97097614221146877 -6.3248796745021352 19.561514878960047
0.84823001646924412 2.9594024627466187 13.572626788112551 1.5709726681518912 -5.9845337165693522 19.606383253940745
0.91106186954104007 -3.6650714449454336 12.537567546754696 2.0287198203073764 -5.3494853419492614 18.771412307430726
0.9738937226128358 -8.8488706682204867 8.4167973122623021 2.1808900843979915 -4.476972433703633 16.967761211249687
1.0367255756846319 -11.10320955179156 2.3548399616241111 1.8865350702001678 -3.5220134541465513 14.257309403075263
1.0995574287564276 -9.7885936299896272 -3.7538092657335431 1.0888543812893476 -2.729331054558445 10.925586064063085
1.1623892818282235 -5.4899819983844633 -7.9015191328496437 -0.12542612139829293 -2.3844296651754071 7.695241123683445
1.2252211349000193 0.094181705269091864 -8.7716702205352384 -1.4972713585028701 -2.7242535389345002 6.2533168298985187
1.288052987971815 4.7927465586627971 -6.3349641442131395 -2.6252864962672571 -3.8281158077563826 7.8301662170116755
1.350884841043611 6.8871267414666315 -1.8969059449686076 -3.0673640033132576 -5.5294834467676575 10.596579886665561
1.4137166941154069 5.8716094278669262 2.4925416541243806 -2.4976457170022193 -7.3971283643736889 12.955693912511913
1.4765485471872029 2.635427850048444 5.0037275210151888 -0.86892849378911519 -8.8200673005263628 14.261059450569356
1.5393804002589986 -1.050586491896377 4.8660415168025324 1.4900238986729526 -9.1933355070240168 14.287084498062253
1.6022122533307945 -3.4651596587698119 2.6306795359784529 3.904597093788277 -8.1529301469113182 13.06137635874526
1.6650441064025905 -3.7658005580348819 -0.26237894273029028 5.5322999847369845 -5.7708258351539987 10.807296649493198
1.7278759594743862 -2.2722976840149673 -2.3272784513378442 5.6462614681104935 -2.6176793231443432 7.9238823635927274
1.7907078125461819 -0.10612639732565654 -2.7818224206643816 3.9258891570479286 0.35866740204508357 5.1107558890297486
1.8535396656179779 1.5308264503044455 -1.805070745929116 0.63663352833979781 2.1186063295709476 4.0242791620980283
1.9163715186897738 1.9842605264758229 -0.24039614636997553 -3.3873504025631576 1.8867755146261154 5.7774616613453942
1.9792033717615698 1.354508341407934 0.98996593837885616 -6.9699168190688292 -0.55356164013908704 8.4663174779843953
2.0420352248333655 0.25690445252135596 1.3774314858222558 -8.9566441410560387 -4.7438358589601819 11.061617946417776
2.1048670779051615 -0.63067569914976307 0.97858309860532344 -8.5859992031665264 -9.6609545508210832 13.284838480279824
2.1676989309769574 -0.93349848242829658 0.22830065460277549 -5.7344823695643639 -14.017670734381017 15.033201492040376
2.2305307840487534 -0.68389327832762969 -0.39367772928580735 -0.95245832447733803 -16.643949870769571 16.252491250768191
2.2933626371205489 -0.18152959606054786 -0.62161873214089391 4.7119051458478483 -16.816019799482198 16.917574575074916
2.3561944901923448 0.24292198193942571 -0.47189042266748693 10.027230136434232 -14.428007616331195 17.044233429092355
2.4190263432641408 0.40563825731088077 -0.14344862954374094 13.917551891267689 -9.9659903778897991 16.704913542114163
2.4818581963359367 0.31437431015728795 0.14296815306125144 15.716189500703193 -4.3162942412053455 16.0343672237058
2.5446900494077322 0.10065232826733661 0.26273545634281081 15.269994883702076 1.5095048030103921 15.220492349720926
2.6075219024795286 -0.087844812631243663 0.21599302707286938 12.888667107866638 6.6367805277336966 14.478134332553553
2.6703537555513241 -0.16634915004865025 0.083454255035697589 9.1842681912095117 10.50302414660762 14.000052906613959
2.7331856086231197 -0.13371480865886909 -0.042199767282674605 4.8709268438269904 12.91440760739124 13.889568486142789
2.7960174616949161 -0.044806088483340112 -0.10567891647969389 0.59065526017563708 13.996122334509316 14.116111704291471
2.8588493147667116 0.035181596405586824 -0.10128204971218691 -3.1934669140622418 14.078385938357355 14.542597961025749
2.9216811678385075 0.066394143718451204 -0.055756104206938772 -6.2268296823951363 13.568213992973263 15.007239164297477
2.9845130209103035 0.046668782482939264 -0.0020550228685412009 -8.4309679480487336 12.84637499502406 15.39326081308127
3.0473448739820994 0.002458511945691022 0.038395046604855487 -9.8373705449991249 12.207912396796077 15.649900587751368
3.1101767270538954 -0.03133428493062862 0.058550443254867801 -10.515482170631749 11.843284634753939 15.773310269361296
