# k=10 a=1 N=50 h=1 scheme=centered
# theta Re(fd) Im(fd) Re(exact) Im(exact) abs_error
0.15707963267948966 nan nan -0.60610946261363452 -4.4027707750049423 nan
0.47123889803846897 nan nan -0.85217333589395627 -5.3296279106613875 nan
0.78539816339744828 nan nan 0.97097614221146877 -6.3248796745021352 nan
1.0995574287564276 nan nan 1.0888543812893476 -2.729331054558445 nan
1.4137166941154069 nan nan -2.4976457170022193 -7.3971283643736889 nan
1.727875959474386 nan nan 5.6462614681104943 -2.617679323144348 nan
2.0420352248333655 nan nan -8.9566441410560387 -4.7438358589601819 nan
2.3561944901923448 nan nan 10.027230136434232 -14.428007616331195 nan
2.6703537555513241 nan nan 9.1842681912095117 10.50302414660762 nan
2.9845130209103035 nan nan -8.4309679480487336 12.84637499502406 nan
