# k=10 a=1 N=15 h=9.9999999999999995e-07 scheme=centered
# theta Re(fd) Im(fd) Re(exact) Im(exact) abs_error
0.062831853071795868 4.4611935642868694 9.0777648288908885 4.4611935640342812 9.0777648295780047 7.3207197542828904e-10
0.18849555921538758 2.9569610732749219 9.5247531128883622 2.9569610731960894 9.5247531132239711 3.4474320698656213e-10
0.31415926535897931 -0.23139157534490806 9.6999330815653035 -0.23139157549467504 9.6999330810663213 5.2097348504506813e-10
0.43982297150257105 -4.4693447222021732 8.165111072488962 -4.4693447223573752 8.1651110725263045 1.5963129826678602e-10
0.56548667764616278 -7.8790326153987955 3.7860095513098102 -7.8790326157648742 3.7860095513006038 3.6619446937568839e-10
0.69115038378975446 -7.7649092957710053 -2.5504488609939813 -7.7649092957243502 -2.5504488607923057 2.0700177339377317e-10
0.81681408993334625 -2.6510364204423986 -7.0537776888368597 -2.6510364205174408 -7.0537776887415289 1.2132313368917216e-10
0.94247779607693782 4.254349605270491 -5.42607709136389 4.2543496050668033 -5.426077090927679 4.814237093480132e-10
1.0681415022205298 6.106301416085314 1.3417269794091524 6.1063014164747882 1.3417269793892486 3.8998248657240204e-10
1.1938052083641213 0.79120236012863998 5.6269032652767059 0.79120236033883795 5.626903265339946 2.1950511235368596e-10
1.3194689145077132 -4.6919780134491162 2.2583907096640488 -4.691978013732494 2.2583907094909192 3.3207948683480658e-10
1.4451326206513047 -3.2209950908412832 -3.6588386357894187 -3.2209950905346836 -3.6588386356693996 3.2925358261812114e-10
1.5707963267948966 2.4539039759630121 -3.9323554719665781 2.4539039760871217 -3.9323554720593727 1.5496465642886215e-10
1.6964600329384882 4.3942888440229311 1.0660068180401439 4.3942888437695187 1.0660068179655457 2.6416419688366052e-10
1.8221237390820801 0.70205918756283126 4.415263499868427 0.70205918740876105 4.4152635002199778 3.8383014958424952e-10
1.9477874452256716 -3.7056881851404988 2.6934627287977797 -3.7056881853958292 2.6934627289173676 2.8194838147143118e-10
2.0734511513692637 -4.5330222634420991 -1.7700124001485129 -4.5330222630327288 -1.7700124000388229 4.2381123025704488e-10
2.1991148575128552 -1.4263324843444281 -5.2657573049730289 -1.4263324841064282 -5.2657573047833433 3.0434281966028882e-10
2.3247785636564471 3.5575862500913935 -5.2123151048077965 3.5575862499290114 -5.2123151045188312 3.3146476628962668e-10
2.4504422698000385 7.2366869733886396 -1.1666246185759732 7.2366869737087463 -1.1666246183787576 3.759816808095104e-10
2.57610597594363 7.0551186518996722 4.449301282960505 7.055118651500969 4.4493012829113443 4.017226500353034e-10
2.7017696820872219 3.4604660127390829 8.3938101097247309 3.4604660125941709 8.3938101095130797 2.5650675842430672e-10
2.8274333882308138 -0.82300322046258145 9.5795518612537549 -0.82300322063072262 9.5795518617399047 5.1440554794011866e-10
2.9530970943744057 -3.8360773262358094 9.095336105213736 -3.8360773265133137 9.0953361054984718 3.9759662299083373e-10
3.0787608005179972 -5.2640506082446414 8.422535756835714 -5.2640506086048831 8.4225357571341988 4.6783244009187054e-10
3.2044245066615891 -5.2640506084111749 8.4225357567802028 -5.2640506086048866 8.4225357571341952 4.0352799250897129e-10
3.330088212805181 -3.836077326457854 9.0953361059631366 -3.8360773265132995 9.0953361054984789 4.6795397526771199e-10
3.4557519189487724 -0.82300322057360376 9.5795518612398762 -0.8230032206307355 9.5795518617399047 5.0328173028348741e-10
3.5814156250923639 3.4604660127390829 8.393810109780242 3.4604660125941207 8.3938101095130921 3.0394589094439129e-10
3.7070793312359558 7.0551186518441611 4.4493012830715273 7.0551186515009565 4.4493012829113825 3.7872910303258544e-10
3.8327430373795477 7.2366869734163952 -1.1666246184649509 7.236686973708756 -1.1666246183787474 3.0480465902429068e-10
3.9584067435231396 3.5575862509795719 -5.212315106084553 3.5575862499290158 -5.2123151045188276 1.8855142245981103e-09
4.0840704496667311 -1.4263324849550507 -5.2657573069991859 -1.4263324841064051 -5.265757304783353 2.3727862467858293e-09
4.209734155810323 -4.5330222629910715 -1.7700123999264683 -4.5330222630327288 -1.7700124000388229 1.1982855982514098e-10
4.3353978619539149 -3.7056881851404988 2.6934627287977797 -3.7056881853958292 2.6934627289173676 2.8194838147143118e-10
4.4610615680975068 0.7020591875073201 4.4152634999239382 0.70205918740877704 4.4152635002199734 3.1200572537732089e-10
4.5867252742410978 4.3942888440784422 1.0660068179291216 4.3942888437695151 1.0660068179655628 3.1106900333244251e-10
4.7123889803846897 2.4539039759630121 -3.9323554719665723 2.4539039760871324 -3.932355472059367 1.5497319255664007e-10
4.8380526865282816 -3.220995090397194 -3.6588386354008406 -3.220995090534676 -3.6588386356694049 3.0170860268430671e-10
4.9637163926718735 -4.6919780136156497 2.2583907096085376 -4.6919780137324878 2.2583907094909299 1.657791054506202e-10
5.0893800988154645 0.79120236040619574 5.626903265665284 0.79120236033879976 5.6269032653399478 3.3224367927041454e-10
5.2150438049590573 6.1063014168138974 1.341726979242619 6.1063014164747997 1.3417269793892104 3.6942691956338426e-10
5.3407075111026483 4.2543496044933349 -5.4260770901426447 4.2543496050668264 -5.4260770909276603 9.7218412791582543e-10
5.4663712172462393 -2.6510364202758652 -7.0537776888368597 -2.6510364205173969 -7.0537776887415387 2.5966066948662519e-10
5.5920349233898321 -7.7649092957710053 -2.5504488609939813 -7.7649092957243502 -2.5504488607923057 2.0700177339377317e-10
5.7176986295334231 -7.8790326160649293 3.7860095516983883 -7.8790326157648911 3.7860095513005665 4.9828214541195414e-10
5.843362335677015 -4.4693447223131955 8.1651110724612064 -4.4693447223573877 8.1651110725262921 7.8670841275603293e-11
5.9690260418206069 -0.23139157562246382 9.6999330807950876 -0.23139157549467204 9.6999330810663213 2.9983071807244458e-10
6.0946897479641988 2.9569610732749219 9.5247531127495844 2.9569610731960863 9.5247531132239711 4.8089275638219218e-10
6.2203534541077907 4.4611935644534029 9.0777648289463997 4.4611935640342804 9.0777648295780029 7.5801471113197727e-10
